age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173,11,162,5,failure
22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,unknown
46,management,married,tertiary,no,716,yes,yes,cellular,8,may,557,1,172,1,failure
43,entrepreneur,married,tertiary,no,1076,no,no,cellular,31,jul,78,23,-1,0,unknown
34,management,single,tertiary,no,1040,yes,no,unknown,20,may,96,2,-1,0,unknown
42,blue-collar,divorced,primary,no,419,yes,yes,unknown,14,may,96,4,-1,0,unknown
39,technician,divorced,secondary,no,530,yes,yes,cellular,6,may,68,1,-1,0,unknown
33,management,single,tertiary,no,215,yes,no,cellular,13,apr,1058,1,17,1,failure
47,management,married,tertiary,no,4879,no,no,cellular,6,jul,96,3,340,3,failure
51,retired,married,secondary,no,226,yes,yes,unknown,8,may,418,1,-1,0,unknown
35,management,divorced,tertiary,no,505,no,no,cellular,23,jul,142,1,-1,0,unknown
44,blue-collar,married,secondary,no,797,yes,no,cellular,17,apr,246,2,-1,0,unknown
42,technician,single,secondary,no,716,yes,no,cellular,21,nov,110,1,-1,0,unknown
37,blue-collar,married,primary,no,89,yes,no,unknown,2,jun,51,4,-1,0,unknown
36,management,divorced,tertiary,no,668,yes,no,cellular,5,may,623,1,-1,0,unknown
33,blue-collar,married,primary,no,139,yes,no,cellular,8,may,548,1,-1,0,unknown
30,admin.,married,unknown,no,4,yes,no,cellular,29,jul,176,21,-1,0,unknown
35,technician,single,secondary,no,2496,yes,no,cellular,20,apr,9,2,-1,0,unknown
35,management,married,tertiary,no,495,no,no,cellular,30,apr,266,1,87,1,failure
41,blue-collar,married,primary,no,1,no,no,unknown,1,jul,117,1,-1,0,unknown
47,services,married,secondary,no,382,yes,no,unknown,23,may,57,4,-1,0,unknown
55,unemployed,married,secondary,no,512,no,no,cellular,28,jan,70,1,-1,0,unknown
57,self-employed,married,tertiary,no,894,yes,no,cellular,18,nov,79,1,-1,0,unknown
35,admin.,married,secondary,no,126,yes,no,cellular,8,apr,268,1,-1,0,unknown
29,blue-collar,married,primary,no,544,no,yes,cellular,21,jul,121,4,-1,0,unknown
41,technician,married,secondary,no,1032,yes,no,cellular,21,aug,64,2,-1,0,unknown
40,technician,married,tertiary,no,1063,yes,yes,cellular,19,aug,264,2,-1,0,unknown
38,blue-collar,single,secondary,no,48,no,no,unknown,19,jun,43,3,-1,0,unknown
41,management,divorced,secondary,no,71,yes,no,unknown,26,may,60,3,-1,0,unknown
41,technician,married,secondary,no,483,yes,no,unknown,9,may,319,1,-1,0,unknown
43,admin.,single,unknown,no,474,no,no,cellular,29,jan,571,1,-1,0,unknown
55,management,divorced,tertiary,no,277,no,no,cellular,12,aug,101,3,-1,0,unknown
32,student,single,unknown,no,2321,no,no,cellular,30,mar,167,2,-1,0,unknown
28,self-employed,married,tertiary,no,112,yes,yes,cellular,5,may,145,1,-1,0,unknown
30,technician,married,secondary,no,398,yes,no,cellular,17,apr,132,2,238,2,failure
48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,unknown
37,self-employed,married,primary,no,67,no,no,cellular,31,jul,138,3,-1,0,unknown
33,admin.,married,secondary,no,0,yes,no,cellular,21,nov,57,6,-1,0,unknown
43,management,married,tertiary,no,2987,no,no,cellular,4,jun,156,1,85,3,failure
47,admin.,married,secondary,no,24556,no,no,telephone,20,oct,309,1,-1,0,unknown
38,technician,divorced,secondary,no,902,yes,no,cellular,4,may,301,3,90,1,success
48,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157,1,-1,0,unknown
30,self-employed,single,secondary,no,-617,no,yes,cellular,19,nov,925,1,-1,0,unknown
45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure
19,student,single,unknown,no,60,no,no,cellular,14,aug,253,1,-1,0,unknown
27,blue-collar,single,secondary,no,1049,no,no,telephone,29,jan,389,3,-1,0,unknown
31,technician,married,secondary,no,660,no,no,cellular,22,jun,115,1,-1,0,unknown
61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,336,2,259,3,success
31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other
55,services,married,secondary,no,879,no,no,cellular,28,aug,183,8,-1,0,unknown
42,admin.,married,secondary,no,1535,yes,no,cellular,28,aug,121,1,108,2,failure
53,technician,single,tertiary,no,118,no,no,cellular,14,jul,431,3,-1,0,unknown
59,management,married,unknown,no,8674,no,no,cellular,5,mar,64,1,-1,0,unknown
39,technician,married,secondary,no,0,no,no,cellular,6,aug,84,4,-1,0,unknown
40,management,divorced,tertiary,no,490,yes,no,unknown,7,may,477,2,-1,0,unknown
47,technician,single,secondary,no,-504,no,yes,cellular,22,jul,108,1,-1,0,unknown
60,services,divorced,secondary,no,758,no,no,cellular,3,feb,282,1,-1,0,unknown
37,services,married,secondary,yes,-954,yes,no,unknown,21,may,111,3,-1,0,unknown
51,blue-collar,married,secondary,no,3370,yes,no,cellular,11,may,59,1,-1,0,unknown
34,services,married,secondary,no,1611,no,yes,telephone,20,nov,197,7,-1,0,unknown
56,blue-collar,married,secondary,no,2750,no,no,cellular,11,aug,115,2,-1,0,unknown
34,blue-collar,single,tertiary,no,42,no,no,cellular,5,aug,297,1,-1,0,unknown
26,unemployed,single,tertiary,no,370,no,no,cellular,30,jan,230,1,-1,0,unknown
58,blue-collar,married,primary,no,0,no,no,telephone,16,jul,558,6,-1,0,unknown
53,self-employed,divorced,tertiary,no,513,yes,no,cellular,5,may,17,3,-1,0,unknown
33,entrepreneur,married,tertiary,no,196,yes,no,cellular,18,nov,58,1,-1,0,unknown
49,admin.,married,secondary,no,272,no,yes,telephone,25,aug,146,18,-1,0,unknown
42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown
42,management,married,tertiary,no,0,no,no,unknown,20,may,66,12,-1,0,unknown
26,blue-collar,married,secondary,no,0,yes,yes,telephone,30,jul,51,20,-1,0,unknown
50,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,4,-1,0,unknown
54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,unknown
36,technician,married,secondary,no,145,yes,yes,cellular,5,feb,267,2,-1,0,unknown
44,management,married,tertiary,yes,-11,no,no,cellular,26,aug,317,5,-1,0,unknown
43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,567,1,-1,0,unknown
34,student,married,unknown,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown
50,self-employed,single,tertiary,no,21,yes,no,cellular,18,nov,157,1,188,1,failure
37,management,married,tertiary,no,658,yes,no,cellular,5,may,838,1,-1,0,unknown
40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown
30,management,married,tertiary,no,1119,no,no,cellular,6,aug,199,7,-1,0,unknown
31,services,single,secondary,no,1510,yes,no,cellular,13,may,72,4,176,1,failure
26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1,0,unknown
40,blue-collar,married,secondary,no,100,yes,no,unknown,29,may,218,2,-1,0,unknown
32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown
50,admin.,divorced,secondary,no,3043,yes,no,unknown,3,jun,113,4,-1,0,unknown
42,management,married,tertiary,no,-380,yes,no,unknown,16,jun,57,1,-1,0,unknown
36,admin.,married,secondary,no,1588,yes,no,cellular,7,apr,103,1,-1,0,unknown
32,technician,married,tertiary,no,0,no,yes,cellular,24,jul,184,6,-1,0,unknown
58,retired,married,secondary,no,4,no,yes,cellular,6,aug,147,1,-1,0,unknown
24,student,single,unknown,no,358,no,no,cellular,14,sep,407,2,92,2,success
36,technician,married,secondary,no,278,no,no,cellular,28,aug,121,16,-1,0,unknown
30,management,married,tertiary,no,350,no,no,cellular,29,jan,328,2,-1,0,unknown
30,blue-collar,married,secondary,no,5143,yes,yes,unknown,20,may,236,2,-1,0,unknown
34,management,married,secondary,no,243,no,no,cellular,30,jan,417,4,-1,0,unknown
33,management,married,tertiary,no,0,yes,no,cellular,5,may,301,1,365,1,failure
41,management,single,tertiary,no,1113,yes,yes,unknown,9,jun,388,12,-1,0,unknown
41,technician,divorced,secondary,no,88,no,no,cellular,29,aug,88,2,-1,0,unknown
33,technician,married,secondary,no,162,yes,yes,cellular,14,jul,122,2,-1,0,unknown
39,management,single,tertiary,no,3840,yes,no,cellular,11,aug,315,2,-1,0,unknown
36,blue-collar,married,secondary,no,362,yes,no,unknown,20,may,274,2,-1,0,unknown
30,technician,single,secondary,no,9645,no,yes,cellular,26,aug,130,10,-1,0,unknown
34,retired,married,primary,no,4499,no,no,unknown,21,may,1681,1,-1,0,unknown
59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown
30,technician,single,tertiary,no,2427,no,no,cellular,8,aug,261,2,-1,0,unknown
55,self-employed,divorced,secondary,no,148,no,no,unknown,17,jun,847,3,-1,0,unknown
53,services,single,secondary,no,725,yes,no,unknown,16,jun,227,4,-1,0,unknown
26,admin.,single,secondary,no,338,no,no,cellular,29,jan,245,1,92,3,success
57,retired,divorced,secondary,no,24,no,yes,cellular,14,jul,407,2,-1,0,unknown
47,blue-collar,married,primary,no,333,yes,no,cellular,21,nov,118,1,113,4,failure
33,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,17,apr,715,2,329,2,failure
59,services,married,secondary,no,-22,yes,no,unknown,26,may,748,3,-1,0,unknown
25,technician,married,tertiary,no,2551,no,no,cellular,28,dec,400,3,-1,0,unknown
49,services,married,secondary,no,1114,no,no,cellular,17,nov,283,1,-1,0,unknown
45,blue-collar,married,primary,no,-485,yes,no,cellular,7,aug,122,2,-1,0,unknown
34,management,single,tertiary,no,2159,no,no,unknown,18,feb,386,1,-1,0,unknown
46,services,divorced,secondary,no,5,yes,yes,cellular,29,jan,305,2,-1,0,unknown
43,blue-collar,married,primary,no,0,yes,no,cellular,12,may,48,3,285,4,failure
46,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown
34,technician,single,secondary,no,0,no,no,cellular,20,aug,113,2,-1,0,unknown
34,technician,married,tertiary,no,7050,no,no,cellular,7,aug,130,1,-1,0,unknown
36,admin.,married,secondary,no,1733,no,yes,cellular,22,jul,204,3,-1,0,unknown
37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,69,2,-1,0,unknown
46,services,married,secondary,no,4,no,no,cellular,30,apr,268,1,261,5,other
50,blue-collar,married,unknown,no,605,yes,no,unknown,15,may,200,1,-1,0,unknown
54,retired,single,primary,no,466,no,no,cellular,5,jun,151,2,-1,0,unknown
59,blue-collar,married,secondary,no,10054,no,no,cellular,21,nov,175,3,100,6,failure
25,services,single,secondary,no,2,no,no,cellular,8,jul,288,1,-1,0,unknown
40,services,married,secondary,no,581,yes,no,unknown,15,may,1013,3,-1,0,unknown
26,unemployed,single,secondary,no,387,no,no,cellular,6,feb,506,1,-1,0,unknown
45,unknown,divorced,unknown,no,0,no,no,cellular,21,apr,278,3,-1,0,unknown
41,self-employed,divorced,tertiary,no,4418,yes,no,cellular,21,nov,855,3,-1,0,unknown
44,technician,married,secondary,no,366,no,yes,cellular,18,aug,212,12,-1,0,unknown
34,blue-collar,married,unknown,no,201,yes,no,cellular,18,may,78,1,-1,0,unknown
53,blue-collar,single,secondary,no,5715,no,no,cellular,28,jan,287,2,-1,0,unknown
66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,288,6,181,3,success
44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,173,6,-1,0,unknown
48,technician,married,secondary,no,6376,yes,no,cellular,18,nov,56,4,-1,0,unknown
38,technician,single,secondary,no,227,no,no,cellular,13,aug,95,4,-1,0,unknown
60,blue-collar,married,primary,no,93,no,yes,unknown,27,may,125,4,-1,0,unknown
26,services,single,secondary,no,110,no,no,cellular,30,jan,1136,2,-1,0,unknown
32,management,married,tertiary,no,169,no,yes,cellular,20,aug,119,2,-1,0,unknown
48,unknown,married,unknown,no,558,no,no,cellular,25,aug,433,6,-1,0,unknown
54,technician,married,secondary,no,658,no,no,cellular,12,aug,398,4,-1,0,unknown
57,technician,married,secondary,no,1078,yes,no,unknown,5,may,10,4,-1,0,unknown
42,unemployed,married,primary,yes,-581,yes,no,cellular,13,may,224,1,370,2,failure
46,self-employed,married,secondary,no,716,no,no,cellular,6,aug,131,2,-1,0,unknown
49,management,married,tertiary,no,224,yes,no,cellular,28,jul,68,3,-1,0,unknown
58,blue-collar,divorced,primary,no,2716,no,no,cellular,20,nov,163,2,-1,0,unknown
28,self-employed,single,secondary,no,1536,no,no,cellular,15,jun,294,3,-1,0,unknown
23,student,single,primary,no,1235,no,no,cellular,12,jun,39,3,-1,0,unknown
49,blue-collar,divorced,primary,no,235,no,no,cellular,29,jan,626,1,-1,0,unknown
50,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,3,-1,0,unknown
25,student,single,unknown,no,277,no,no,cellular,27,may,311,2,-1,0,unknown
28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown
30,management,single,tertiary,no,112,yes,yes,cellular,12,may,451,2,349,2,failure
44,management,divorced,tertiary,yes,-411,yes,no,unknown,2,jun,432,4,-1,0,unknown
50,blue-collar,married,secondary,no,1557,yes,no,unknown,7,may,263,6,-1,0,unknown
60,admin.,divorced,secondary,no,4519,no,no,cellular,4,may,136,1,91,1,failure
30,management,single,tertiary,no,6495,no,no,cellular,30,mar,78,3,-1,0,unknown
31,technician,single,secondary,no,798,no,no,telephone,26,aug,66,10,-1,0,unknown
37,management,married,tertiary,no,9269,yes,yes,cellular,17,apr,71,1,149,2,failure
33,technician,married,tertiary,no,104,no,no,unknown,23,jul,115,1,-1,0,unknown
29,management,single,tertiary,no,428,no,no,cellular,22,may,293,2,-1,0,unknown
34,management,married,tertiary,no,1790,yes,no,cellular,22,jul,681,1,-1,0,unknown
26,blue-collar,single,secondary,no,-188,no,no,telephone,16,jul,198,1,-1,0,unknown
33,technician,married,tertiary,no,-370,yes,no,cellular,26,aug,108,7,-1,0,unknown
42,technician,married,tertiary,no,1189,no,no,unknown,5,jun,323,3,-1,0,unknown
37,services,single,secondary,no,-196,yes,no,unknown,7,may,207,1,-1,0,unknown
43,blue-collar,married,secondary,no,1149,no,no,telephone,29,jul,237,2,-1,0,unknown
48,admin.,married,secondary,no,2,no,no,cellular,8,aug,152,6,-1,0,unknown
60,technician,married,secondary,no,216,yes,yes,cellular,2,feb,214,1,-1,0,unknown
41,management,married,tertiary,no,11103,yes,no,telephone,7,may,55,1,-1,0,unknown
46,retired,married,primary,no,1374,no,yes,unknown,14,may,22,3,-1,0,unknown
27,admin.,single,secondary,no,292,yes,no,cellular,12,may,53,9,362,8,other
30,management,married,secondary,no,678,yes,no,unknown,15,may,236,4,-1,0,unknown
48,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success
46,technician,married,secondary,no,1975,yes,no,cellular,8,aug,41,2,-1,0,unknown
45,entrepreneur,married,primary,no,1953,yes,no,unknown,15,may,95,3,-1,0,unknown
39,management,married,tertiary,no,494,no,no,cellular,10,mar,106,2,478,3,failure
56,blue-collar,married,secondary,no,813,yes,yes,unknown,14,jul,71,1,-1,0,unknown
39,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,93,1,555,2,other
60,technician,married,secondary,no,0,no,no,cellular,19,aug,83,2,-1,0,unknown
52,technician,married,secondary,no,0,no,no,cellular,29,aug,67,2,-1,0,unknown
27,blue-collar,single,primary,no,265,yes,no,cellular,13,may,1119,2,-1,0,unknown
31,unknown,married,secondary,no,111,no,no,cellular,20,aug,70,2,-1,0,unknown
53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success
39,management,married,tertiary,no,28433,no,no,cellular,13,aug,247,2,-1,0,unknown
34,management,married,tertiary,yes,38,no,no,cellular,8,aug,52,11,-1,0,unknown
31,admin.,single,secondary,no,523,no,yes,cellular,16,oct,141,1,126,4,failure
54,retired,married,secondary,no,785,yes,no,unknown,9,may,86,2,-1,0,unknown
36,blue-collar,married,secondary,no,937,yes,no,telephone,2,feb,29,4,-1,0,unknown
34,technician,single,secondary,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown
50,management,single,tertiary,no,0,no,no,cellular,22,aug,128,4,-1,0,unknown
49,admin.,married,secondary,no,652,no,yes,unknown,17,jun,127,2,-1,0,unknown
33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown
33,admin.,married,secondary,no,0,yes,no,cellular,30,jul,41,5,-1,0,unknown
30,admin.,single,secondary,no,939,yes,no,cellular,17,apr,207,1,-1,0,unknown
34,services,married,secondary,no,1337,no,no,cellular,12,aug,255,2,104,1,success
31,technician,single,tertiary,no,1887,no,yes,cellular,20,nov,225,2,183,1,failure
40,management,single,tertiary,no,2258,yes,no,cellular,14,may,115,3,287,2,failure
25,student,single,tertiary,no,253,no,no,cellular,4,may,597,1,-1,0,unknown
31,technician,single,tertiary,no,13711,yes,no,cellular,20,nov,1532,3,-1,0,unknown
43,technician,married,tertiary,no,3530,yes,no,cellular,17,jul,470,1,-1,0,unknown
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure
46,admin.,married,secondary,no,35,no,no,unknown,16,may,84,2,-1,0,unknown
31,blue-collar,married,primary,no,856,yes,no,unknown,8,may,303,3,-1,0,unknown
37,services,married,secondary,no,1970,yes,no,telephone,5,nov,253,1,-1,0,unknown
41,blue-collar,married,unknown,no,0,no,yes,cellular,25,jul,210,4,-1,0,unknown
31,admin.,single,secondary,no,1270,yes,no,cellular,14,may,291,1,364,1,other
25,technician,married,tertiary,no,914,yes,no,cellular,12,may,185,2,-1,0,unknown
33,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,114,1,-1,0,unknown
30,management,married,tertiary,no,1825,yes,no,unknown,9,may,164,1,-1,0,unknown
48,housemaid,single,secondary,no,1385,no,no,telephone,21,nov,270,1,-1,0,unknown
45,blue-collar,married,primary,no,179,no,no,cellular,25,aug,122,3,-1,0,unknown
29,management,married,tertiary,no,1606,yes,no,cellular,3,feb,17,6,-1,0,unknown
32,management,married,tertiary,no,6138,no,no,cellular,29,jul,519,2,90,9,failure
43,management,divorced,tertiary,no,-496,yes,yes,cellular,22,jul,420,3,-1,0,unknown
34,blue-collar,married,secondary,no,577,no,no,unknown,14,may,337,1,-1,0,unknown
57,management,divorced,tertiary,no,160,no,no,cellular,13,aug,303,2,-1,0,unknown
32,self-employed,married,tertiary,no,1918,no,no,cellular,28,jan,128,2,-1,0,unknown
54,technician,married,unknown,no,1162,no,no,telephone,17,nov,37,2,-1,0,unknown
40,management,married,tertiary,no,832,yes,yes,unknown,29,may,126,1,-1,0,unknown
41,services,married,secondary,no,0,yes,yes,telephone,12,may,125,4,-1,0,unknown
52,services,single,secondary,no,1810,no,no,telephone,19,nov,117,1,-1,0,unknown
40,management,married,tertiary,no,373,yes,yes,unknown,13,may,518,1,-1,0,unknown
40,blue-collar,married,primary,no,57,yes,no,cellular,31,jul,1007,9,-1,0,unknown
39,housemaid,married,primary,no,0,yes,no,cellular,19,aug,92,4,-1,0,unknown
28,technician,single,tertiary,no,-214,yes,no,unknown,12,may,140,3,-1,0,unknown
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown
49,management,married,tertiary,no,0,no,no,cellular,29,aug,102,2,-1,0,unknown
40,blue-collar,married,primary,no,104,yes,no,unknown,26,may,470,2,-1,0,unknown
58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown
28,admin.,single,secondary,no,3,no,no,cellular,14,may,138,2,-1,0,unknown
38,technician,single,secondary,no,283,yes,no,unknown,26,may,193,1,-1,0,unknown
32,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,175,2,-1,0,unknown
31,blue-collar,married,secondary,no,10287,yes,no,cellular,20,nov,293,1,-1,0,unknown
33,blue-collar,married,secondary,no,3514,yes,no,cellular,20,nov,214,2,184,2,failure
37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,426,1,-1,0,unknown
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown
39,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown
41,admin.,single,secondary,no,100,yes,no,telephone,24,jul,153,2,-1,0,unknown
43,technician,married,primary,no,-441,yes,no,cellular,14,jul,216,3,-1,0,unknown
49,services,married,secondary,no,884,yes,no,telephone,8,jul,201,3,-1,0,unknown
37,technician,married,tertiary,no,0,yes,no,cellular,2,feb,440,2,-1,0,unknown
43,admin.,single,secondary,no,375,no,yes,cellular,5,feb,193,2,199,4,failure
36,blue-collar,married,primary,no,442,yes,no,cellular,17,apr,238,1,326,3,failure
34,blue-collar,married,secondary,no,1235,yes,yes,cellular,9,apr,464,1,-1,0,unknown
53,retired,married,primary,no,61,no,yes,cellular,10,jul,190,1,-1,0,unknown
31,blue-collar,divorced,secondary,no,-452,yes,no,unknown,26,may,182,5,-1,0,unknown
58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown
49,unemployed,married,secondary,no,207,no,no,telephone,4,may,181,2,-1,0,unknown
31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,unknown
48,housemaid,married,primary,no,283,yes,no,telephone,30,jul,383,7,-1,0,unknown
39,management,married,tertiary,no,3590,no,no,cellular,8,aug,198,2,-1,0,unknown
43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,unknown
45,technician,married,secondary,no,34,no,no,cellular,26,aug,333,4,-1,0,unknown
37,technician,single,secondary,no,442,yes,no,cellular,20,apr,51,4,349,1,other
35,technician,single,secondary,no,951,yes,no,cellular,30,jan,163,1,254,1,failure
27,management,single,tertiary,no,2061,yes,no,unknown,30,may,72,3,-1,0,unknown
38,management,divorced,tertiary,no,4335,yes,no,cellular,18,may,157,7,179,1,failure
36,blue-collar,divorced,primary,no,0,no,no,cellular,14,may,543,2,-1,0,unknown
56,entrepreneur,married,secondary,no,535,yes,yes,unknown,16,jun,345,4,-1,0,unknown
20,services,single,secondary,no,-103,yes,no,unknown,13,may,180,1,-1,0,unknown
36,admin.,single,tertiary,no,980,no,no,cellular,11,nov,118,4,104,7,failure
45,technician,married,tertiary,no,-525,no,yes,cellular,21,nov,980,2,-1,0,unknown
38,blue-collar,married,secondary,no,660,yes,yes,unknown,19,may,105,2,-1,0,unknown
34,management,single,tertiary,no,699,no,no,cellular,26,may,66,1,-1,0,unknown
42,blue-collar,married,secondary,no,2717,yes,yes,cellular,20,apr,181,2,270,2,failure
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,-1,0,unknown
58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,370,3,failure
24,admin.,single,secondary,no,1019,yes,no,unknown,19,may,99,26,-1,0,unknown
46,management,married,tertiary,no,-319,yes,no,cellular,3,feb,80,1,256,1,failure
42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown
30,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546,1,-1,0,unknown
34,blue-collar,married,secondary,no,298,yes,no,unknown,15,may,182,1,-1,0,unknown
43,blue-collar,married,primary,no,361,yes,no,cellular,8,may,87,2,-1,0,unknown
53,management,single,tertiary,no,1074,yes,no,unknown,15,may,523,2,-1,0,unknown
37,management,single,tertiary,no,1730,no,no,cellular,19,mar,167,1,-1,0,unknown
40,technician,married,secondary,no,0,yes,no,cellular,17,nov,74,2,196,1,failure
32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown
34,blue-collar,single,secondary,no,89,yes,yes,unknown,21,may,175,2,-1,0,unknown
32,admin.,single,secondary,no,211,yes,no,cellular,18,may,114,1,-1,0,unknown
30,admin.,single,secondary,no,255,no,no,cellular,27,jan,143,1,-1,0,unknown
43,blue-collar,single,secondary,no,421,yes,no,unknown,15,may,298,3,-1,0,unknown
40,services,married,secondary,no,683,yes,no,cellular,2,feb,299,2,-1,0,unknown
40,blue-collar,single,secondary,no,1953,no,no,telephone,31,jul,78,2,-1,0,unknown
60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,-1,0,unknown
26,student,single,secondary,no,352,no,no,cellular,29,jan,202,2,-1,0,unknown
42,self-employed,married,secondary,no,487,yes,no,telephone,12,aug,58,4,-1,0,unknown
30,technician,married,tertiary,no,2166,no,no,cellular,12,jan,316,2,-1,0,unknown
33,management,single,tertiary,no,0,no,no,telephone,5,jun,109,1,-1,0,unknown
70,retired,divorced,primary,no,275,no,no,cellular,15,apr,82,1,-1,0,unknown
87,retired,married,primary,no,2190,no,no,telephone,12,jan,512,2,-1,0,unknown
28,management,single,secondary,no,171,no,no,cellular,5,jun,324,1,87,1,success
31,services,single,secondary,no,2252,no,no,cellular,22,may,394,1,-1,0,unknown
32,technician,single,tertiary,no,0,yes,no,unknown,21,may,250,2,-1,0,unknown
53,blue-collar,married,secondary,no,813,yes,no,unknown,21,may,23,16,-1,0,unknown
32,blue-collar,single,secondary,no,681,no,yes,cellular,13,may,589,1,-1,0,unknown
39,unemployed,single,secondary,no,-114,yes,no,cellular,3,feb,372,1,-1,0,unknown
36,management,single,tertiary,no,156,no,no,cellular,22,aug,122,1,-1,0,unknown
51,technician,married,tertiary,no,87,no,no,cellular,26,aug,42,7,-1,0,unknown
75,retired,married,primary,no,962,no,no,cellular,17,jun,344,1,-1,0,unknown
47,blue-collar,married,secondary,no,125,no,no,cellular,8,jul,210,2,-1,0,unknown
35,blue-collar,divorced,primary,no,13,no,yes,cellular,9,jul,364,1,-1,0,unknown
42,blue-collar,married,secondary,no,165,yes,no,unknown,23,may,333,2,-1,0,unknown
42,management,single,tertiary,no,1113,yes,yes,cellular,18,nov,89,2,162,12,failure
41,management,married,tertiary,no,1199,yes,no,cellular,18,nov,286,1,-1,0,unknown
31,self-employed,married,tertiary,no,1015,no,no,cellular,8,aug,112,2,-1,0,unknown
35,entrepreneur,single,primary,no,5,no,no,cellular,21,nov,140,3,-1,0,unknown
36,technician,married,secondary,no,2779,no,no,cellular,25,oct,324,1,182,4,success
37,admin.,single,tertiary,no,-898,yes,no,unknown,21,may,482,1,-1,0,unknown
22,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,123,1,-1,0,unknown
53,management,married,secondary,no,4601,yes,no,unknown,20,jun,100,4,-1,0,unknown
34,services,married,secondary,no,2211,no,no,unknown,8,may,149,1,-1,0,unknown
58,management,married,tertiary,no,714,yes,no,unknown,15,may,850,6,-1,0,unknown
47,services,married,primary,no,586,no,no,cellular,12,aug,68,2,-1,0,unknown
31,blue-collar,single,secondary,no,-322,no,yes,unknown,4,jul,208,1,-1,0,unknown
55,services,married,secondary,no,151,yes,no,unknown,15,may,88,2,-1,0,unknown
29,technician,married,secondary,no,132,yes,yes,cellular,30,apr,88,1,-1,0,unknown
28,services,single,secondary,no,2685,no,yes,unknown,24,aug,5,1,-1,0,unknown
33,admin.,single,secondary,no,1430,yes,no,cellular,18,may,74,3,349,2,other
43,blue-collar,married,primary,no,-67,yes,no,telephone,15,may,137,7,371,1,failure
55,services,divorced,secondary,no,935,no,no,cellular,14,jul,65,2,-1,0,unknown
35,blue-collar,single,tertiary,no,573,no,no,unknown,30,may,116,3,-1,0,unknown
29,technician,single,tertiary,no,406,yes,no,cellular,17,jul,119,1,-1,0,unknown
32,technician,married,secondary,no,2556,no,no,cellular,6,aug,269,3,-1,0,unknown
77,retired,married,tertiary,no,0,no,no,cellular,27,sep,990,4,-1,0,unknown
41,blue-collar,married,secondary,no,217,yes,no,cellular,15,apr,375,2,344,1,failure
